<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/07/22;12:30:00;1574.6000000;1574.8000000;1573.8000000;1574.4000000;480
02/07/22;12:31:00;1573.8000000;1574.4000000;1573.4000000;1574.2000000;501
02/07/22;12:32:00;1574.2000000;1574.8000000;1573.0000000;1574.0000000;893
02/07/22;12:33:00;1574.0000000;1574.8000000;1573.0000000;1573.6000000;586
02/07/22;12:34:00;1574.4000000;1574.8000000;1573.6000000;1573.8000000;736
02/07/22;12:35:00;1573.8000000;1574.6000000;1572.8000000;1573.6000000;923
02/07/22;12:36:00;1573.6000000;1574.6000000;1572.0000000;1572.0000000;2192
02/07/22;12:37:00;1572.0000000;1572.6000000;1570.2000000;1570.2000000;2003
02/07/22;12:38:00;1570.4000000;1572.2000000;1570.0000000;1571.4000000;3896
02/07/22;12:39:00;1570.2000000;1571.2000000;1569.6000000;1569.6000000;2470
02/07/22;12:40:00;1569.6000000;1570.8000000;1569.2000000;1570.0000000;802
02/07/22;12:41:00;1569.2000000;1570.0000000;1569.0000000;1569.0000000;1707
02/07/22;12:42:00;1569.8000000;1571.4000000;1568.6000000;1570.6000000;2427
02/07/22;12:43:00;1571.4000000;1572.0000000;1570.6000000;1571.4000000;365
02/07/22;12:44:00;1571.4000000;1571.4000000;1570.6000000;1570.6000000;682
02/07/22;12:45:00;1570.8000000;1570.8000000;1569.2000000;1570.0000000;1141
02/07/22;12:46:00;1569.2000000;1570.0000000;1568.0000000;1569.2000000;2840
02/07/22;12:47:00;1569.0000000;1569.8000000;1568.2000000;1568.6000000;462
02/07/22;12:48:00;1568.6000000;1570.0000000;1568.6000000;1570.0000000;379
02/07/22;12:49:00;1570.0000000;1570.0000000;1567.8000000;1568.8000000;1167
02/07/22;12:50:00;1568.6000000;1569.0000000;1568.0000000;1568.6000000;611
02/07/22;12:51:00;1568.0000000;1568.6000000;1566.0000000;1566.0000000;1737
02/07/22;12:52:00;1566.8000000;1568.6000000;1566.8000000;1568.6000000;1097
02/07/22;12:53:00;1568.0000000;1569.4000000;1568.0000000;1569.4000000;1123
02/07/22;12:54:00;1569.2000000;1571.0000000;1569.2000000;1570.4000000;3861
02/07/22;12:55:00;1570.0000000;1570.0000000;1569.2000000;1570.0000000;546
02/07/22;12:56:00;1569.4000000;1572.0000000;1569.4000000;1571.0000000;2808
02/07/22;12:57:00;1571.0000000;1572.0000000;1571.0000000;1571.2000000;619
02/07/22;12:58:00;1571.8000000;1571.8000000;1570.0000000;1570.2000000;635
02/07/22;12:59:00;1571.0000000;1571.0000000;1570.2000000;1571.0000000;538
02/07/22;13:00:00;1571.0000000;1572.8000000;1570.6000000;1572.2000000;922
02/07/22;13:01:00;1572.8000000;1573.2000000;1570.0000000;1570.0000000;2656
02/07/22;13:02:00;1570.0000000;1571.2000000;1570.0000000;1571.2000000;263
02/07/22;13:03:00;1571.6000000;1572.8000000;1570.6000000;1572.8000000;335
02/07/22;13:04:00;1572.8000000;1572.8000000;1572.0000000;1572.4000000;812
02/07/22;13:05:00;1572.4000000;1572.4000000;1570.6000000;1571.4000000;644
02/07/22;13:06:00;1570.6000000;1572.4000000;1570.6000000;1572.4000000;511
02/07/22;13:07:00;1572.0000000;1572.4000000;1570.8000000;1570.8000000;667
02/07/22;13:08:00;1570.8000000;1574.8000000;1570.8000000;1574.0000000;8494
02/07/22;13:09:00;1573.6000000;1574.8000000;1573.4000000;1574.2000000;6672
02/07/22;13:10:00;1574.0000000;1576.6000000;1573.2000000;1575.0000000;14756
02/07/22;13:11:00;1575.4000000;1576.8000000;1575.2000000;1576.8000000;2083
02/07/22;13:12:00;1577.0000000;1577.0000000;1575.6000000;1577.0000000;658
02/07/22;13:13:00;1577.0000000;1578.0000000;1576.4000000;1577.0000000;3970
02/07/22;13:14:00;1576.4000000;1578.0000000;1575.0000000;1575.4000000;2484
02/07/22;13:15:00;1575.6000000;1576.2000000;1575.0000000;1575.0000000;2837
02/07/22;13:16:00;1575.0000000;1575.8000000;1574.0000000;1575.0000000;3271
02/07/22;13:17:00;1575.0000000;1575.0000000;1572.8000000;1573.8000000;2250
02/07/22;13:18:00;1573.8000000;1574.0000000;1572.0000000;1572.6000000;876
02/07/22;13:19:00;1573.4000000;1575.0000000;1572.8000000;1575.0000000;519
02/07/22;13:20:00;1574.2000000;1575.4000000;1574.0000000;1574.0000000;643
02/07/22;13:21:00;1574.0000000;1574.0000000;1572.2000000;1574.0000000;2101
02/07/22;13:22:00;1574.0000000;1574.4000000;1572.8000000;1574.4000000;439
02/07/22;13:23:00;1574.4000000;1574.4000000;1572.6000000;1574.0000000;320
02/07/22;13:24:00;1573.6000000;1574.6000000;1571.2000000;1572.4000000;1983
02/07/22;13:25:00;1573.4000000;1573.4000000;1572.0000000;1572.2000000;427
02/07/22;13:26:00;1572.0000000;1572.6000000;1571.6000000;1571.6000000;583
02/07/22;13:27:00;1572.0000000;1573.0000000;1571.6000000;1573.0000000;571
02/07/22;13:28:00;1572.0000000;1573.0000000;1572.0000000;1572.6000000;858
02/07/22;13:29:00;1572.0000000;1572.0000000;1571.2000000;1571.2000000;509
02/07/22;13:30:00;1571.4000000;1573.2000000;1570.4000000;1571.4000000;2306
02/07/22;13:31:00;1570.4000000;1572.0000000;1570.4000000;1571.8000000;1594
02/07/22;13:32:00;1572.0000000;1572.6000000;1571.4000000;1572.0000000;682
02/07/22;13:33:00;1572.0000000;1572.0000000;1570.2000000;1571.4000000;2481
02/07/22;13:34:00;1571.4000000;1572.0000000;1570.8000000;1571.2000000;713
02/07/22;13:35:00;1571.8000000;1571.8000000;1570.2000000;1571.0000000;674
02/07/22;13:36:00;1571.4000000;1571.8000000;1570.8000000;1571.8000000;659
02/07/22;13:37:00;1571.0000000;1573.2000000;1570.8000000;1572.0000000;388
02/07/22;13:38:00;1572.0000000;1573.2000000;1572.0000000;1572.2000000;218
02/07/22;13:39:00;1572.8000000;1573.8000000;1572.6000000;1573.0000000;704
02/07/22;13:40:00;1573.8000000;1574.0000000;1573.0000000;1573.6000000;484
02/07/22;13:41:00;1573.6000000;1574.2000000;1572.6000000;1573.2000000;1536
02/07/22;13:42:00;1572.6000000;1573.4000000;1572.2000000;1572.2000000;643
02/07/22;13:43:00;1572.2000000;1572.8000000;1570.0000000;1572.6000000;2952
02/07/22;13:44:00;1572.6000000;1573.0000000;1571.2000000;1571.4000000;668
02/07/22;13:45:00;1572.4000000;1573.6000000;1571.2000000;1573.4000000;791
02/07/22;13:46:00;1573.4000000;1574.2000000;1573.0000000;1573.4000000;1372
02/07/22;13:47:00;1573.8000000;1574.2000000;1572.0000000;1573.6000000;2111
02/07/22;13:48:00;1573.6000000;1573.6000000;1572.6000000;1573.6000000;443
02/07/22;13:49:00;1573.0000000;1573.4000000;1572.2000000;1573.2000000;956
02/07/22;13:50:00;1572.2000000;1573.2000000;1569.8000000;1569.8000000;2905
02/07/22;13:51:00;1569.8000000;1570.6000000;1568.6000000;1568.8000000;2892
02/07/22;13:52:00;1569.2000000;1569.4000000;1568.0000000;1568.0000000;2675
02/07/22;13:53:00;1568.0000000;1568.6000000;1567.8000000;1568.0000000;720
02/07/22;13:54:00;1568.0000000;1569.4000000;1568.0000000;1569.2000000;223
02/07/22;13:55:00;1569.0000000;1569.6000000;1568.8000000;1568.8000000;683
02/07/22;13:56:00;1569.6000000;1569.8000000;1568.6000000;1569.8000000;611
02/07/22;13:57:00;1568.8000000;1570.6000000;1568.8000000;1570.6000000;5230
02/07/22;13:58:00;1570.0000000;1570.0000000;1569.2000000;1569.2000000;1889
02/07/22;13:59:00;1569.2000000;1570.4000000;1569.2000000;1569.8000000;582
02/07/22;14:00:00;1570.0000000;1570.8000000;1569.4000000;1570.0000000;1676
02/07/22;14:01:00;1570.0000000;1570.0000000;1569.0000000;1569.0000000;1622
02/07/22;14:02:00;1569.0000000;1570.0000000;1568.8000000;1569.0000000;1345
02/07/22;14:03:00;1569.0000000;1570.0000000;1569.0000000;1570.0000000;211
02/07/22;14:04:00;1569.2000000;1570.0000000;1569.2000000;1569.6000000;499
02/07/22;14:05:00;1569.6000000;1571.0000000;1569.6000000;1570.6000000;452
02/07/22;14:06:00;1570.6000000;1570.6000000;1568.8000000;1569.8000000;1480
02/07/22;14:07:00;1569.8000000;1570.0000000;1569.0000000;1570.0000000;248
02/07/22;14:08:00;1569.8000000;1571.0000000;1569.8000000;1569.8000000;508
02/07/22;14:09:00;1569.8000000;1571.0000000;1569.8000000;1571.0000000;722
02/07/22;14:10:00;1570.0000000;1572.6000000;1570.0000000;1572.6000000;6457
02/07/22;14:11:00;1571.4000000;1572.8000000;1571.0000000;1572.8000000;989
02/07/22;14:12:00;1572.8000000;1573.0000000;1570.4000000;1572.2000000;6435
02/07/22;14:13:00;1571.8000000;1573.0000000;1571.8000000;1572.0000000;912
02/07/22;14:14:00;1571.8000000;1572.0000000;1571.2000000;1571.2000000;94
02/07/22;14:15:00;1571.8000000;1573.0000000;1571.4000000;1571.4000000;903
02/07/22;14:16:00;1571.4000000;1572.6000000;1571.2000000;1572.6000000;808
02/07/22;14:17:00;1572.6000000;1573.0000000;1571.6000000;1573.0000000;1533
02/07/22;14:18:00;1573.0000000;1574.6000000;1573.0000000;1573.0000000;10830
02/07/22;14:19:00;1573.4000000;1573.6000000;1572.4000000;1572.4000000;817
02/07/22;14:20:00;1573.2000000;1573.2000000;1572.0000000;1572.4000000;615
02/07/22;14:21:00;1572.4000000;1574.0000000;1572.0000000;1572.0000000;2094
02/07/22;14:22:00;1571.8000000;1572.6000000;1571.6000000;1571.6000000;264
02/07/22;14:23:00;1572.6000000;1573.8000000;1571.6000000;1573.8000000;106
02/07/22;14:24:00;1573.4000000;1573.8000000;1571.0000000;1571.2000000;3584
02/07/22;14:25:00;1571.6000000;1572.6000000;1571.6000000;1572.0000000;440
02/07/22;14:26:00;1572.0000000;1572.8000000;1572.0000000;1572.8000000;541
02/07/22;14:27:00;1572.8000000;1573.2000000;1572.0000000;1573.2000000;278
02/07/22;14:28:00;1572.4000000;1572.8000000;1571.4000000;1571.6000000;1059
02/07/22;14:29:00;1571.6000000;1572.2000000;1571.0000000;1572.2000000;1023
02/07/22;14:30:00;1572.4000000;1572.4000000;1571.0000000;1572.2000000;989
02/07/22;14:31:00;1572.2000000;1573.4000000;1571.6000000;1571.8000000;1190
02/07/22;14:32:00;1572.2000000;1572.6000000;1571.8000000;1572.0000000;193
02/07/22;14:33:00;1572.4000000;1573.0000000;1571.2000000;1571.2000000;603
02/07/22;14:34:00;1572.2000000;1572.2000000;1571.0000000;1571.2000000;590
02/07/22;14:35:00;1572.0000000;1572.4000000;1571.4000000;1572.4000000;408
02/07/22;14:36:00;1572.4000000;1572.6000000;1572.4000000;1572.6000000;386
02/07/22;14:37:00;1573.0000000;1575.0000000;1572.6000000;1574.8000000;7338
02/07/22;14:38:00;1574.0000000;1574.4000000;1573.2000000;1574.2000000;568
02/07/22;14:39:00;1574.2000000;1574.4000000;1573.4000000;1573.4000000;561
02/07/22;14:40:00;1573.4000000;1575.4000000;1573.4000000;1575.0000000;702
02/07/22;14:41:00;1575.0000000;1575.6000000;1573.8000000;1575.0000000;1295
02/07/22;14:42:00;1575.6000000;1575.6000000;1573.2000000;1574.6000000;1440
02/07/22;14:43:00;1574.6000000;1574.6000000;1573.4000000;1574.2000000;1139
02/07/22;14:44:00;1574.2000000;1574.8000000;1573.6000000;1574.0000000;421
02/07/22;14:45:00;1574.8000000;1575.6000000;1574.2000000;1574.8000000;510
02/07/22;14:46:00;1575.6000000;1576.2000000;1574.8000000;1576.0000000;952
02/07/22;14:47:00;1576.0000000;1576.6000000;1576.0000000;1576.6000000;629
02/07/22;14:48:00;1576.4000000;1577.0000000;1575.8000000;1576.0000000;1319
02/07/22;14:49:00;1576.0000000;1576.8000000;1571.6000000;1572.6000000;5148
02/07/22;14:50:00;1572.6000000;1574.0000000;1572.6000000;1573.2000000;870
02/07/22;14:51:00;1572.8000000;1574.8000000;1572.8000000;1574.6000000;406
02/07/22;14:52:00;1575.0000000;1577.8000000;1574.8000000;1577.8000000;2746
02/07/22;14:53:00;1578.0000000;1579.0000000;1577.8000000;1579.0000000;4304
02/07/22;14:54:00;1578.0000000;1579.0000000;1576.2000000;1576.4000000;1439
02/07/22;14:55:00;1576.6000000;1578.8000000;1576.6000000;1578.8000000;408
02/07/22;14:56:00;1578.4000000;1579.0000000;1577.8000000;1579.0000000;767
02/07/22;14:57:00;1578.0000000;1579.8000000;1578.0000000;1578.4000000;1708
02/07/22;14:58:00;1579.0000000;1579.8000000;1578.4000000;1579.8000000;897
02/07/22;14:59:00;1580.0000000;1580.0000000;1579.0000000;1579.6000000;1453
02/07/22;15:00:00;1579.8000000;1579.8000000;1579.2000000;1579.6000000;603
02/07/22;15:01:00;1579.8000000;1581.0000000;1579.2000000;1581.0000000;9428
02/07/22;15:02:00;1580.4000000;1582.0000000;1580.4000000;1582.0000000;2753
02/07/22;15:03:00;1581.0000000;1582.0000000;1581.0000000;1581.0000000;2100
02/07/22;15:04:00;1581.0000000;1581.0000000;1580.4000000;1580.4000000;421
02/07/22;15:05:00;1580.6000000;1581.0000000;1580.2000000;1581.0000000;447
02/07/22;15:06:00;1581.0000000;1581.2000000;1577.6000000;1577.8000000;3887
02/07/22;15:07:00;1578.6000000;1579.4000000;1578.0000000;1578.6000000;908
02/07/22;15:08:00;1578.8000000;1578.8000000;1575.6000000;1575.8000000;3418
02/07/22;15:09:00;1575.8000000;1578.6000000;1575.8000000;1577.4000000;853
02/07/22;15:10:00;1578.4000000;1578.4000000;1577.4000000;1578.2000000;986
02/07/22;15:11:00;1577.6000000;1578.8000000;1574.2000000;1574.2000000;6448
02/07/22;15:12:00;1575.0000000;1575.2000000;1574.0000000;1575.0000000;34
02/07/22;15:13:00;1574.8000000;1576.0000000;1574.8000000;1576.0000000;507
02/07/22;15:14:00;1576.2000000;1576.6000000;1575.2000000;1576.4000000;425
02/07/22;15:15:00;1576.6000000;1577.0000000;1575.8000000;1577.0000000;832
02/07/22;15:16:00;1577.2000000;1577.8000000;1575.8000000;1575.8000000;1748
02/07/22;15:17:00;1576.0000000;1576.0000000;1573.0000000;1573.2000000;2732
02/07/22;15:18:00;1574.0000000;1575.2000000;1574.0000000;1575.2000000;713
02/07/22;15:19:00;1575.8000000;1575.8000000;1574.4000000;1575.6000000;502
02/07/22;15:20:00;1574.8000000;1575.0000000;1573.4000000;1574.6000000;1045
02/07/22;15:21:00;1574.6000000;1575.0000000;1573.2000000;1574.4000000;1188
02/07/22;15:22:00;1574.8000000;1575.6000000;1573.8000000;1575.2000000;852
02/07/22;15:23:00;1575.0000000;1575.6000000;1574.4000000;1574.8000000;359
02/07/22;15:24:00;1575.6000000;1578.0000000;1575.6000000;1577.8000000;3456
02/07/22;15:25:00;1577.8000000;1577.8000000;1576.8000000;1577.8000000;747
02/07/22;15:26:00;1577.4000000;1577.8000000;1576.8000000;1577.2000000;789
02/07/22;15:27:00;1577.2000000;1577.8000000;1576.0000000;1576.0000000;6691
02/07/22;15:28:00;1576.2000000;1576.8000000;1576.0000000;1576.8000000;1388
02/07/22;15:29:00;1576.8000000;1577.0000000;1576.0000000;1576.8000000;886
02/07/22;15:30:00;1576.2000000;1577.6000000;1576.2000000;1576.8000000;1080
02/07/22;15:31:00;1576.4000000;1577.6000000;1576.2000000;1576.6000000;594
02/07/22;15:32:00;1576.6000000;1578.0000000;1576.4000000;1578.0000000;1331
02/07/22;15:33:00;1577.8000000;1578.0000000;1577.4000000;1578.0000000;519
02/07/22;15:34:00;1578.0000000;1578.0000000;1576.4000000;1577.4000000;10706
02/07/22;15:35:00;1577.4000000;1577.6000000;1577.0000000;1577.2000000;395
02/07/22;15:36:00;1577.6000000;1578.0000000;1577.2000000;1577.2000000;2701
02/07/22;15:37:00;1577.6000000;1578.0000000;1577.4000000;1577.4000000;498
02/07/22;15:38:00;1578.0000000;1578.0000000;1577.2000000;1577.8000000;4595
02/07/22;15:39:00;1577.8000000;1578.0000000;1577.4000000;1577.8000000;1608
02/07/22;15:40:00;1577.8000000;1578.0000000;1577.0000000;1577.0000000;757
02/07/22;15:41:00;1577.0000000;1578.0000000;1576.8000000;1577.4000000;3064
02/07/22;15:42:00;1577.4000000;1577.8000000;1577.0000000;1577.6000000;247
02/07/22;15:43:00;1577.6000000;1578.0000000;1577.0000000;1578.0000000;534
02/07/22;15:44:00;1578.0000000;1578.0000000;1577.0000000;1577.8000000;805
02/07/22;15:45:00;1577.8000000;1578.0000000;1576.6000000;1577.0000000;2053
02/07/22;15:46:00;1577.0000000;1579.4000000;1576.0000000;1576.6000000;53455
02/07/22;15:47:00;1576.8000000;1577.2000000;1576.0000000;1576.4000000;1942
02/07/22;15:48:00;1576.0000000;1577.2000000;1576.0000000;1576.0000000;990
02/07/22;15:49:00;1576.4000000;1577.2000000;1576.4000000;1577.0000000;756
02/07/22;15:50:00;1577.0000000;1577.2000000;1576.8000000;1577.2000000;776
02/07/22;15:51:00;1577.4000000;1578.8000000;1577.4000000;1577.8000000;2793
02/07/22;15:52:00;1577.8000000;1577.8000000;1576.0000000;1576.6000000;602
02/07/22;15:53:00;1576.8000000;1577.6000000;1576.8000000;1577.6000000;480
02/07/22;15:54:00;1576.8000000;1577.8000000;1576.8000000;1577.2000000;582
02/07/22;15:55:00;1577.6000000;1578.0000000;1577.2000000;1577.2000000;403
02/07/22;15:56:00;1578.0000000;1579.4000000;1577.8000000;1579.4000000;1168
02/07/22;15:57:00;1579.4000000;1579.6000000;1578.6000000;1579.0000000;1369
02/07/22;15:58:00;1578.8000000;1579.4000000;1577.2000000;1577.2000000;1519
02/07/22;15:59:00;1577.2000000;1578.6000000;1577.2000000;1578.6000000;483
02/07/22;16:00:00;1578.6000000;1578.6000000;1577.2000000;1578.6000000;744
02/07/22;16:01:00;1578.6000000;1579.0000000;1578.0000000;1578.2000000;835
02/07/22;16:02:00;1579.0000000;1579.2000000;1577.8000000;1577.8000000;923
02/07/22;16:03:00;1577.8000000;1579.2000000;1577.8000000;1579.2000000;852
02/07/22;16:04:00;1579.2000000;1579.4000000;1578.2000000;1579.2000000;1292
02/07/22;16:05:00;1579.2000000;1579.8000000;1579.0000000;1579.8000000;692
02/07/22;16:06:00;1580.0000000;1580.0000000;1577.2000000;1577.4000000;3540
02/07/22;16:07:00;1577.2000000;1578.0000000;1577.2000000;1577.6000000;162
02/07/22;16:08:00;1577.6000000;1579.2000000;1577.6000000;1578.8000000;568
02/07/22;16:09:00;1578.8000000;1579.2000000;1577.4000000;1577.4000000;1613
02/07/22;16:10:00;1577.6000000;1578.8000000;1577.4000000;1577.4000000;581
02/07/22;16:11:00;1578.0000000;1578.8000000;1577.6000000;1577.8000000;622
02/07/22;16:12:00;1578.8000000;1578.8000000;1577.4000000;1578.2000000;1463
02/07/22;16:13:00;1578.2000000;1579.2000000;1577.6000000;1577.6000000;559
02/07/22;16:14:00;1578.6000000;1578.8000000;1577.6000000;1577.8000000;285
02/07/22;16:15:00;1578.0000000;1578.8000000;1577.4000000;1577.4000000;419
02/07/22;16:16:00;1578.0000000;1579.2000000;1577.6000000;1579.0000000;670
02/07/22;16:17:00;1579.2000000;1579.2000000;1577.8000000;1579.2000000;485
02/07/22;16:18:00;1579.4000000;1579.4000000;1578.0000000;1579.0000000;643
02/07/22;16:19:00;1579.0000000;1579.2000000;1578.0000000;1578.0000000;1008
02/07/22;16:20:00;1578.4000000;1579.2000000;1577.6000000;1577.6000000;930
02/07/22;16:21:00;1578.2000000;1578.2000000;1577.0000000;1578.2000000;3234
02/07/22;16:22:00;1578.6000000;1579.8000000;1578.2000000;1579.0000000;832
02/07/22;16:23:00;1579.2000000;1580.0000000;1579.0000000;1579.8000000;364
02/07/22;16:24:00;1579.8000000;1580.0000000;1579.0000000;1579.2000000;1030
02/07/22;16:25:00;1579.2000000;1579.8000000;1579.2000000;1579.8000000;1027
02/07/22;16:26:00;1579.2000000;1580.0000000;1579.2000000;1580.0000000;1457
02/07/22;16:27:00;1579.8000000;1580.0000000;1579.2000000;1579.4000000;2032
02/07/22;16:28:00;1579.4000000;1579.8000000;1579.2000000;1579.8000000;296
02/07/22;16:29:00;1579.8000000;1580.0000000;1577.0000000;1578.0000000;7629
02/07/22;16:30:00;1577.4000000;1578.8000000;1577.2000000;1578.8000000;1153
02/07/22;16:31:00;1577.8000000;1579.0000000;1577.0000000;1577.0000000;932
02/07/22;16:32:00;1578.0000000;1578.0000000;1577.0000000;1577.0000000;460
02/07/22;16:33:00;1577.6000000;1578.0000000;1576.8000000;1577.8000000;1468
02/07/22;16:34:00;1577.0000000;1578.0000000;1577.0000000;1577.0000000;434
02/07/22;16:35:00;1578.0000000;1578.0000000;1576.2000000;1576.2000000;3128
02/07/22;16:36:00;1577.2000000;1578.0000000;1576.4000000;1578.0000000;1901
02/07/22;16:37:00;1578.2000000;1578.6000000;1578.0000000;1578.6000000;323
02/07/22;16:38:00;1578.0000000;1578.8000000;1578.0000000;1578.2000000;755
02/07/22;16:39:00;1578.0000000;1578.2000000;1577.4000000;1578.0000000;353
02/07/22;16:40:00;1577.4000000;1578.0000000;1575.2000000;1576.6000000;11005
02/07/22;16:41:00;1577.2000000;1577.8000000;1576.4000000;1576.4000000;1772
02/07/22;16:42:00;1576.8000000;1577.0000000;1576.4000000;1576.8000000;289
02/07/22;16:43:00;1576.4000000;1577.2000000;1576.4000000;1576.4000000;3466
02/07/22;16:44:00;1577.0000000;1577.0000000;1576.0000000;1576.0000000;808
02/07/22;16:45:00;1576.2000000;1577.0000000;1576.0000000;1576.4000000;581
02/07/22;16:46:00;1576.4000000;1577.0000000;1576.2000000;1576.2000000;461
02/07/22;16:47:00;1577.0000000;1577.0000000;1575.4000000;1575.4000000;1355
02/07/22;16:48:00;1575.2000000;1575.8000000;1573.2000000;1573.4000000;4852
02/07/22;16:49:00;1573.8000000;1575.4000000;1573.8000000;1575.4000000;590
02/07/22;16:50:00;1575.4000000;1575.4000000;1573.4000000;1573.6000000;2142
02/07/22;16:51:00;1573.6000000;1575.6000000;1573.6000000;1575.0000000;2093
02/07/22;16:52:00;1575.0000000;1575.2000000;1573.8000000;1573.8000000;1179
02/07/22;16:53:00;1573.8000000;1574.2000000;1571.8000000;1572.6000000;2010
02/07/22;16:54:00;1573.2000000;1573.8000000;1572.6000000;1573.0000000;295
02/07/22;16:55:00;1573.0000000;1573.6000000;1572.4000000;1573.0000000;414
02/07/22;16:56:00;1573.6000000;1574.0000000;1570.4000000;1570.8000000;5588
02/07/22;16:57:00;1570.4000000;1571.0000000;1570.4000000;1571.0000000;219
02/07/22;16:58:00;1570.4000000;1571.0000000;1570.4000000;1570.6000000;912
02/07/22;16:59:00;1571.0000000;1571.0000000;1570.2000000;1570.2000000;441
